weather_id,date_time,city,season,temperature_c,humidity,rain_mm,weather_condition,wind_speed_kmh,visibility_m,air_pressure_hpa
5285.0,2024-01-24T16:00Z,London,Winter,13.51,63.0,224.81181173056424,Rain,61.04,10600,
5286.0,2024-01-24T18:00Z,London,Winter,7.11,55.0,,Clear,73.35,10123,996.63
5287.0,2024-01-24T20:00Z,London,Winter,,80.0,0.0,Clear,,9711,1019.32
5288.0,2024-01-24 22:00,London,Winter,-36.020882876238815,66.0,,Snow,,,1000.56
5289.0,25/01/2024 12AM,,Winter,1.86,63.0,5.98,Fog,71.04,11338,1017.45
5290.0,,London,Summer,34.24,34.0,,Fog,75.32,444,985.73
5291.0,2024-01-25 04:00,London,Winter,5.97,68.0,0.0,Clear,55.99,error,998.82
5292.0,2024-01-25T06:00Z,London,Winter,10.91,76.0,0.0,Clear,30.53,11311,1001.64
5293.0,2024-01-25T08:00Z,London,Winter,,43.0,0.0,Clear,63.8,10419,1011.53
5294.0,25/01/2024 10AM,London,Winter,9.94,42.0,0.0,Clear,56.52,,1022.41
,,London,Spring,15.91,40.0,0.0,Clear,60.62,10852,894.7819366269529
5296.0,2024-01-25T14:00Z,London,Winter,8.92,53.0,0.0,Clear,8.16,9749,992.25
5297.0,25/01/2024 04PM,,Winter,,55.0,0.0,Clear,62.07,9899,1001.01
5298.0,2024-01-25T18:00Z,London,Winter,6.74,84.0,43.89,Rain,369.8806206765605,619,998.75
5299.0,2024-01-25T20:00Z,London,Winter,6.98,60.0,3.26,,9.98,11871,991.85
5300.0,25/01/2024 10PM,London,Winter,14.72,53.0,78.54168327519842,Storm,58.32,,
5301.0,2024-01-26 00:00,,Winter,7.96,49.0,0.0,Clear,21.61,9349,1003.34
5302.0,2024-01-26 02:00,London,Winter,13.51,59.0,89.30395187165557,,3.84,11301,1011.27
5303.0,TBD,,Spring,13.51,70.0,9.52,Fog,40.18,,1002.23
5304.0,2024-01-26 06:00,London,,22.3,21.0,0.0,Clear,41.2,,1007.0
5305.0,2024-01-26T08:00Z,London,,13.46,87.0,0.0,,39.64,10781,1020.66
5306.0,2024-01-26T10:00Z,London,Winter,13.58,42.0,,Clear,,,1007.23
5307.0,2024-01-26 12:00,London,Winter,-0.48,67.0,14.85,Snow,0.46,4449,996.44
5308.0,2024-01-26T14:00Z,London,Winter,10.61,87.0,87.50002328560667,Storm,58.99,2249,962.65
5309.0,2024-01-26 16:00,London,Winter,-1.38,80.0,0.0,,15.97,10867,1013.45
5310.0,26/01/2024 06PM,London,Winter,-0.06,155.29943877557608,0.0,Clear,188.79420566753737,11036,1023.56
5311.0,2024-01-26 20:00,London,Winter,-2.59,81.0,215.47525922635532,Rain,12.29,11465,
5312.0,2024-01-26 22:00,London,Winter,14.35,43.0,0.0,Clear,69.62,9573,
5313.0,TBD,London,Summer,15.51,30.0,0.0,Clear,22.22,9019,994.65
5314.0,2024-01-27T02:00Z,London,Winter,12.97,80.0,77.57,Storm,8.52,10256,973.86
5315.0,2024-01-27 04:00,London,,5.45,44.0,0.0,Clear,70.82,49997.72827637291,994.01
5316.0,2024-01-27 06:00,London,,24.92,30.0,0.0,,63.33,8348,1012.51
5317.0,2024-01-27T08:00Z,London,Winter,62.56415223917782,66.0,6.98,Clear,54.75,10014,984.07
5318.0,2024-01-27 10:00,London,Winter,-1.44,83.0,0.0,Clear,39.94,49998.327373709166,1026.23
5319.0,2024-01-27 12:00,London,Winter,9.53,48.0,0.0,Clear,33.12,10678,1011.97
5320.0,2024-01-27T14:00Z,London,Winter,8.87,55.0,0.0,Clear,10.69,11478,1001.79
5321.0,,London,Spring,15.44,74.0,,,189.22957886589094,8747,1011.1
5322.0,2024-01-27 18:00,London,Winter,,67.0,0.0,Clear,56.75,10136,
,2024-01-27T20:00Z,London,Winter,4.37,64.0,0.0,Snow,,5519,
5324.0,27/01/2024 10PM,London,Winter,1.29,,8.15,,63.69,8660,1122.1100517018972
,2024-01-28T00:00Z,,Winter,8.03,90.0,,Fog,79.76,1122,1011.89
5326.0,28/01/2024 02AM,London,Winter,-35.70148723931217,70.0,0.0,Clear,29.08,10787,1033.79
5327.0,,London,Winter,,46.0,,Fog,53.53,2476,1026.9
5328.0,28/01/2024 06AM,London,Winter,-2.71,70.0,0.0,Snow,63.16,826,990.81
5329.0,2024-01-28T08:00Z,London,Winter,-3.93,88.0,0.0,Clear,34.94,10297,1003.11
5330.0,2024-01-28T10:00Z,London,Winter,-4.72,71.0,0.0,Snow,66.6,273,1025.64
5331.0,28/01/2024 12PM,London,,26.9,83.0,0.0,Clear,61.21,8724,1007.44
5332.0,2024-01-28 14:00,London,Winter,-2.92,66.0,0.0,Clear,53.42,10259,1018.78
5333.0,2024-01-28T16:00Z,London,Winter,13.79,57.0,0.0,Clear,19.32,N/A,1010.76
5334.0,2024-01-28T18:00Z,London,Winter,7.89,76.0,0.0,Clear,12.68,8484,1023.72
5335.0,,London,Winter,,174.5853547851939,0.0,Clear,15.51,9548,1001.0
5336.0,28/01/2024 10PM,London,Winter,-2.16,44.0,0.0,,,9537,1018.04
,2024-01-29 00:00,London,Winter,1.94,40.0,0.0,,40.94,49977.08606901164,995.06
5338.0,29/01/2024 02AM,London,Winter,5.25,51.0,0.0,Clear,63.45,10957,1006.95
5339.0,2024-01-29T04:00Z,London,Winter,11.39,72.0,0.0,Clear,31.86,,1016.28
5340.0,29/01/2024 06AM,,Winter,,58.0,0.0,Clear,,9727,
5341.0,2024-01-29 08:00,London,Winter,1.54,,9.24,Snow,,3465,989.49
5342.0,2024-01-29 10:00,London,Winter,-2.95,48.0,0.0,Snow,72.18,,985.62
5343.0,2024-01-29T12:00Z,London,Winter,12.24,66.0,0.0,Clear,22.44,,1012.34
5344.0,,London,Winter,4.36,61.0,0.0,Snow,12.32,11554,985.3
5345.0,2024-01-29 16:00,London,Winter,,82.0,48.52,Rain,34.47,441,999.3
,2024-01-29 18:00,London,,,32.0,0.0,Clear,17.59,8700,1001.52
5347.0,29/01/2024 08PM,London,Winter,8.76,50.0,,Fog,1.67,3884,1009.53
5348.0,2024-01-29 22:00,London,Winter,-36.59533844596197,87.0,0.0,Clear,26.7,11455,
5349.0,2024-01-30 00:00,London,,17.33,46.0,0.0,Clear,70.17,11925,1026.41
5350.0,,London,Summer,13.07,70.0,0.0,Clear,12.02,,1001.79
5351.0,2024-01-30 04:00,London,Winter,-4.99,58.0,0.0,Clear,11.41,9191,1014.19
5352.0,30/01/2024 06AM,,Winter,-1.53,77.0,6.83,Snow,36.89,589,1020.33
,,London,Spring,9.54,38.0,,Fog,53.61,3213,887.0366975088776
5354.0,2024-01-30T10:00Z,London,Winter,5.33,48.0,0.0,Clear,192.19436742378397,unknown,1109.7678473322937
5355.0,2024-01-30 12:00,London,Winter,11.43,79.0,2.98,Clear,23.2,10734,1021.99
5356.0,,London,,19.51,65.0,0.0,Clear,68.47,9599,996.06
5357.0,2024-01-30T16:00Z,London,Winter,13.32,70.0,0.0,Clear,55.82,,
5358.0,2024-01-30 18:00,London,Winter,9.65,51.0,0.0,,361.03821131649465,8120,1017.95
5359.0,30/01/2024 08PM,London,Winter,9.84,90.0,0.0,Clear,71.46,8294,1028.31
,2024-01-30T22:00Z,London,Winter,,67.0,0.0,Clear,350.56356195807854,11392,992.72
5361.0,2024-01-31T00:00Z,,Winter,-3.87,70.0,80.01278142156848,Snow,65.34,120022.6080966387,1011.41
5362.0,2024-01-31 02:00,London,,1.07,75.0,0.0,Snow,15.69,120017.38601329275,987.73
5363.0,2024-01-31 04:00,London,,0.3,88.0,,Snow,3.5,9960,979.71
5364.0,31/01/2024 06AM,London,Winter,0.85,57.0,0.0,Clear,371.03563379048154,10264,1022.66
5365.0,,London,Winter,6.76,43.0,0.0,Clear,3.55,,1020.52
5366.0,31/01/2024 10AM,London,Winter,10.15,67.0,0.0,Clear,76.2,10190,1012.73
,2024-01-31 12:00,,Winter,8.65,89.0,0.0,Clear,62.59,10328,
5368.0,2024-01-31T14:00Z,London,Winter,-3.83,79.0,0.0,Snow,18.19,8754,1106.476368750498
5369.0,,London,Spring,6.16,45.0,0.0,,,9475,1016.08
5370.0,2024-01-31 18:00,London,,18.27,85.0,0.0,Clear,12.01,11926,1010.14
5371.0,2024-01-31T20:00Z,London,Winter,8.18,52.0,0.0,Clear,28.96,8987,1101.9110942100426
5372.0,2024-01-31 22:00,London,Winter,-2.49,66.0,0.0,Snow,40.4,49981.5844030614,892.2511641247078
5373.0,01/02/2024 12AM,London,Winter,6.14,61.0,208.87394080868344,Storm,64.31,,976.2
5374.0,2024-02-01 02:00,London,Winter,6.28,67.0,,Clear,22.26,8678,1007.56
5375.0,2024-02-01 04:00,London,Winter,-0.86,,17.81,Clear,22.55,8516,1004.38
5376.0,2024-02-01 06:00,London,Winter,,,3.13,Clear,25.18,11253,1012.33
5377.0,2024-02-01T08:00Z,London,Winter,8.47,51.0,0.0,Clear,,10284,991.55
5378.0,2024-02-01T10:00Z,London,Winter,1.0,71.0,0.0,Snow,71.75,2443,1013.76
5379.0,,London,Summer,,69.0,0.0,Clear,4.37,8186,1012.9
5380.0,01/02/2024 02PM,,Winter,-35.48916185186607,62.0,0.0,Snow,42.86,2766,1032.23
,2024-02-01 16:00,London,Winter,-0.05,90.0,0.0,Snow,,8391,995.95
,01/02/2024 06PM,London,Winter,2.53,66.0,0.0,Snow,31.49,9627,983.98
5383.0,01/02/2024 08PM,London,,12.1,,9.87,,55.12,8856,1011.82
5384.0,2024-02-01T22:00Z,London,,3.15,21.0,0.0,,33.93,11067,990.37
5385.0,02/02/2024 12AM,London,Winter,8.0,53.0,0.0,Clear,16.85,11800,
5386.0,,London,Autumn,6.22,72.0,82.10468940823421,Storm,74.74,2773,977.82
5387.0,2024-02-02T04:00Z,London,Winter,4.47,153.66229138212898,0.0,Snow,35.18,623,
5388.0,2024-02-02T06:00Z,,Winter,11.8,90.0,0.0,Clear,68.43,10527,1027.58
,2024-02-02T08:00Z,,Winter,1.57,72.0,,Fog,,9861,1025.0
,2024-02-02 10:00,London,Winter,62.98566912413537,-21.397912860386416,0.0,,66.98,11709,1110.409468195907
5391.0,2024-02-02 12:00,London,,13.3,84.0,0.0,Clear,9.42,11810,993.62
5392.0,2024-02-02 14:00,London,Winter,-3.37,83.0,,Clear,45.2,8816,1027.9
5393.0,02/02/2024 04PM,London,Winter,-1.59,49.0,0.0,Clear,16.6,11253,1008.43
5394.0,02/02/2024 06PM,London,Winter,2.45,42.0,0.0,Snow,26.93,120011.41114190102,1012.18
5395.0,2024-02-02 20:00,London,Winter,5.14,,10.24,Clear,15.88,,993.62
5396.0,2024-02-02T22:00Z,London,Winter,,55.0,,Clear,37.66,10737,999.71
5397.0,03/02/2024 12AM,,Spring,15.96,34.0,,Clear,29.53,,
5398.0,2024-02-03 02:00,London,Winter,,66.0,0.0,Clear,58.61,8658,1005.36
5399.0,03/02/2024 04AM,London,Spring,6.74,62.0,0.0,Clear,78.46,120017.6891178992,1010.6
5400.0,03/02/2024 06AM,London,,17.98,,5.34,Fog,50.88,1688,995.79
5401.0,2024-02-03T08:00Z,London,Winter,,78.0,0.0,,74.2,error,993.17
5402.0,2024-02-03T10:00Z,London,Winter,-0.12,70.0,10.64,Snow,,9125,876.5930614641655
5403.0,2024-02-03T12:00Z,London,Winter,4.51,60.0,0.0,Clear,374.19309021506615,120013.23979373448,1020.03
5404.0,2024-02-03T14:00Z,London,Winter,-4.53,71.0,0.0,Snow,16.9,9642,998.42
5405.0,2024-02-03T16:00Z,London,Winter,2.84,69.0,,Fog,360.4524975594594,279,1029.96
5406.0,2024-02-03T18:00Z,London,Winter,79.74699658418373,72.0,6.17,Clear,23.44,9003,989.68
5407.0,2024-02-03 20:00,London,Winter,-3.6,66.0,81.50073120060507,Snow,,4263,1025.7
5408.0,2024-02-03T22:00Z,London,Winter,-1.62,55.0,201.8517388884429,Storm,73.62,120014.08848583004,987.81
5409.0,2024-02-04 00:00,London,Winter,,53.0,87.71478901532613,Storm,51.51,10655,954.14
5410.0,2024-02-04T02:00Z,London,Winter,2.13,40.0,0.0,Snow,,616,998.35
5411.0,2024-02-04T04:00Z,,Winter,9.35,,,Clear,4.87,120001.2770699931,992.92
5412.0,2024-02-04T06:00Z,London,Winter,6.63,68.0,0.0,,60.36,10077,1015.81
5413.0,2024-02-04T08:00Z,London,Winter,13.91,72.0,7.05,Fog,54.96,3501,994.12
,04/02/2024 10AM,London,Spring,14.15,60.0,0.0,Clear,68.5,9449,1002.32
5415.0,04/02/2024 12PM,London,Spring,,75.0,84.56015835063255,Rain,49.4,11856,997.82
5416.0,,London,Winter,0.52,47.0,218.3112255136999,Storm,59.84,,974.67
5417.0,04/02/2024 04PM,London,Spring,7.98,,2.38,Fog,359.33685899082593,9339,1012.99
5418.0,2024-02-04T18:00Z,London,Winter,12.03,81.0,0.0,Clear,70.44,10653,1021.24
5419.0,2024-02-04T20:00Z,London,,6.76,48.0,0.0,Clear,65.72,10362,
,2024-02-04T22:00Z,London,,26.12,45.0,0.0,Clear,28.43,,1024.7
5421.0,05/02/2024 12AM,London,Spring,19.54,63.0,7.85,Fog,361.949473853276,439,1024.3
5422.0,05/02/2024 02AM,London,Spring,14.76,31.0,0.0,Clear,19.92,,1013.85
5423.0,05/02/2024 04AM,London,Spring,19.48,41.0,,Clear,50.02,49986.76255811643,995.77
5424.0,,London,,29.65,73.0,9.45,Fog,20.55,5037,997.85
5425.0,2024-02-05 08:00,London,Winter,7.3,86.0,0.0,Clear,70.69,10708,1024.03
5426.0,2024-02-05 10:00,,,23.84,93.0,70.87,Rain,21.02,2526,1009.66
5427.0,,London,,29.25,57.0,0.0,Clear,77.3,11627,
5428.0,2024-02-05 14:00,London,Winter,-4.06,84.0,0.0,Clear,67.46,10497,1001.96
5429.0,05/02/2024 04PM,London,Spring,-41.10606553626803,76.0,6.75,Clear,12.76,120006.90544678652,1004.94
5430.0,,London,Winter,5.48,54.0,0.0,Clear,5.63,,1023.52
5431.0,05/02/2024 08PM,,Spring,6.55,68.0,0.0,Clear,4.53,11000,1010.31
5432.0,05/02/2024 10PM,London,Spring,13.87,79.0,0.0,Clear,195.95514122277498,8388,1004.43
5433.0,06/02/2024 12AM,London,Summer,,45.0,0.0,,352.4701050095776,10986,1004.34
5434.0,06/02/2024 02AM,London,Summer,16.58,69.0,0.0,Clear,188.45586920899513,9296,1018.88
5435.0,06/02/2024 04AM,London,Summer,18.43,30.0,0.0,Clear,56.02,,993.73
5436.0,06/02/2024 06AM,,Summer,33.03,38.0,0.0,Clear,19.67,N/A,989.81
,2024-02-06 08:00,London,Winter,3.78,52.0,0.0,Clear,59.74,9079,1027.02
5438.0,2024-02-06T10:00Z,,Winter,-2.42,72.0,12.57,Clear,17.92,9793,1038.13
5439.0,2024-02-06T12:00Z,London,Winter,-3.69,160.7707507357407,37.74,Rain,18.61,,1008.83
,2024-02-06T14:00Z,London,Winter,10.47,41.0,,Fog,75.92,401,997.1
5441.0,06/02/2024 04PM,London,Summer,18.49,,,Clear,175.69133896381373,49990.91204397769,
5442.0,2024-02-06 18:00,London,Winter,12.59,-21.560253819779767,0.0,Clear,23.31,49978.88131551395,1003.5
5443.0,2024-02-06T20:00Z,London,Winter,2.31,,1.17,Clear,7.28,10876,1011.86
,06/02/2024 10PM,,Summer,22.26,50.0,0.0,Clear,,9257,1012.85
5445.0,07/02/2024 12AM,London,Summer,11.31,67.0,,,76.0,8833,897.5080174746718
5446.0,07/02/2024 02AM,London,Summer,30.66,22.0,0.0,Clear,54.43,11851,990.9
5447.0,07/02/2024 04AM,London,,63.22220617215392,29.0,0.0,Clear,26.19,11811,991.46
5448.0,2024-02-07 06:00,London,Winter,4.96,70.0,201.68500938299147,Snow,35.36,10969,1015.65
5449.0,2024-02-07 08:00,London,Winter,-0.5,86.0,27.2,Snow,4.54,3635,991.63
5450.0,,London,,24.72,69.0,0.0,Clear,27.61,8627,998.95
5451.0,2024-02-07 12:00,London,,24.16,89.0,53.85,Rain,36.18,5341,1004.17
5452.0,07/02/2024 02PM,London,Summer,19.82,48.0,0.0,,17.37,10119,990.95
5453.0,2024-02-07 16:00,London,Winter,11.02,55.0,0.0,Clear,48.99,49998.00429471997,1108.9174088468787
5454.0,2024-02-07T18:00Z,London,Winter,11.57,58.0,0.0,Clear,9.48,10575,1017.6
5455.0,2024-02-07 20:00,London,Winter,,84.0,0.0,,39.34,,995.4
5456.0,2024-02-07T22:00Z,London,Winter,0.85,62.0,13.47,Rain,41.63,294,997.25
5457.0,,London,Winter,-1.01,84.0,0.0,Clear,27.37,,1017.99
5458.0,2024-02-08 02:00,London,Winter,-51.149846804904044,-16.922322136639206,0.0,Snow,77.25,8230,
5459.0,2024-02-08 04:00,London,Winter,-1.15,71.0,,,14.07,11984,1030.47
5460.0,2024-02-08T06:00Z,London,Winter,7.81,62.0,0.0,Clear,193.3228545003392,8327,1007.84
5461.0,2024-02-08T08:00Z,London,Winter,-3.68,68.0,0.0,Clear,18.25,11604,1033.86
5462.0,08/02/2024 10AM,,,4.18,100.0,0.0,Snow,181.77225204879701,11497,1001.26
5463.0,2024-02-08 12:00,London,Winter,7.16,71.0,5.31,Fog,47.93,,1007.88
5464.0,08/02/2024 02PM,London,Summer,21.9,70.0,5.51,Clear,48.75,120002.38956648561,890.0649944134858
5465.0,2024-02-08 16:00,London,Winter,,,7.12,Fog,38.78,5895,992.42
,2024-02-08T18:00Z,London,,,-12.254834399934904,0.0,Clear,60.68,10892,
5467.0,2024-02-08 20:00,London,Winter,6.0,65.0,0.0,Clear,3.15,49978.789248150264,1027.6
5468.0,2024-02-08 22:00,London,Winter,5.49,,4.15,Fog,,1345,996.11
5469.0,2024-02-09 00:00,London,Winter,-4.53,155.22091523362434,59.13,Storm,59.54,5977,990.9
5470.0,2024-02-09 02:00,London,,24.14,45.0,0.0,Clear,47.46,8941,1000.09
5471.0,09/02/2024 04AM,London,Autumn,11.55,60.0,0.0,Clear,,8204,1027.21
5472.0,2024-02-09 06:00,London,Winter,9.84,172.46304249764913,75.11,Storm,2.43,unknown,1101.5820960945327
5473.0,2024-02-09 08:00,London,Winter,3.25,42.0,0.0,Clear,21.38,,1016.01
5474.0,2024-02-09 10:00,London,Winter,-34.482144960672564,63.0,0.0,Snow,32.14,10025,1002.76
5475.0,2024-02-09T12:00Z,London,,15.19,96.0,0.0,Clear,63.38,11607,
5476.0,2024-02-09 14:00,London,Winter,4.78,63.0,0.0,Clear,79.04,10842,990.02
5477.0,09/02/2024 04PM,London,Autumn,,-31.973111628165952,,Fog,9.52,error,1002.15
5478.0,2024-02-09 18:00,London,Winter,0.12,,13.77,,3.09,49995.7657515473,993.76
5479.0,2024-02-09T20:00Z,,Winter,,48.0,201.72749022060495,Storm,71.73,7992,960.59
5480.0,2024-02-09T22:00Z,London,Winter,-4.12,83.0,0.0,Snow,10.56,???,1016.16
,,London,Winter,13.97,55.0,0.0,Clear,53.17,9077,1016.25
5482.0,2024-02-10T02:00Z,London,,1.8,,17.61,Clear,,10594,992.84
5483.0,2024-02-10 04:00,London,Winter,10.07,54.0,,Fog,2.21,11066,1027.98
5484.0,2024-02-10T06:00Z,London,Winter,-52.87893338045583,,5.55,Fog,42.82,7877,1036.94
5485.0,10/02/2024 08AM,London,Autumn,83.35402169660688,88.0,0.0,Clear,24.51,9080,987.53
5486.0,2024-02-10T10:00Z,London,Winter,1.42,51.0,0.0,Clear,26.99,9604,1012.73
,2024-02-10T12:00Z,London,,5.67,78.0,0.0,Clear,78.53,9790,997.24
5488.0,2024-02-10T14:00Z,London,Winter,-3.08,42.0,90.60900057099238,Storm,66.58,7600,973.96
5489.0,2024-02-10 16:00,London,Winter,4.19,,13.42,Rain,67.78,11074,1005.48
5490.0,10/02/2024 06PM,London,Autumn,19.07,74.0,5.95,Clear,70.22,10643,1022.0
5491.0,,London,Summer,16.73,30.0,0.0,Clear,67.67,8368,1014.62
5492.0,2024-02-10 22:00,London,Winter,13.32,165.5236162342404,0.0,Clear,23.06,8070,895.4322440145804
5493.0,2024-02-11T00:00Z,London,Winter,-1.26,50.0,201.42125178013103,Snow,10.58,2434,977.63
,11/02/2024 02AM,London,Autumn,22.78,83.0,0.0,Clear,32.61,120021.04865038738,1026.17
5495.0,2024-02-11 04:00,,Winter,-2.06,87.0,0.0,Clear,31.94,,1037.91
5496.0,11/02/2024 06AM,London,Autumn,6.56,85.0,0.0,Clear,73.76,,1010.38
5497.0,11/02/2024 08AM,,Autumn,6.02,78.0,0.0,Clear,40.48,9352,1018.9
5498.0,11/02/2024 10AM,London,,0.36,44.0,0.0,Snow,356.6376922144066,11788,1000.82
5499.0,2024-02-11T12:00Z,London,Winter,1.61,82.0,0.0,Clear,1.78,10043,992.05
5500.0,2024-02-11 14:00,London,Winter,13.1,72.0,,Clear,75.88,8233,
5501.0,11/02/2024 04PM,London,Autumn,9.28,65.0,,,58.99,11827,
5502.0,11/02/2024 06PM,London,Autumn,,60.0,9.16,Clear,71.76,9193,
5503.0,2024-02-11T20:00Z,London,Winter,-0.52,61.0,0.0,Snow,32.09,2971,1007.71
5504.0,11/02/2024 10PM,London,Autumn,19.37,91.0,0.0,Clear,52.49,120006.3045489396,1009.9
5505.0,12/02/2024 12AM,London,Winter,8.17,84.0,,Clear,48.31,49984.01818828869,1014.6
,2024-02-12 02:00,London,Winter,9.73,73.0,0.0,Clear,36.4,11095,990.72
5507.0,12/02/2024 04AM,London,Winter,-0.38,68.0,0.0,Clear,0.34,8978,1038.35
5508.0,2024-02-12T06:00Z,London,Winter,10.34,155.3353638451714,18.11,Rain,43.61,120018.27541445535,975.91
5509.0,2024-02-12T08:00Z,London,Winter,-3.48,,15.41,Snow,27.0,,1006.85
5510.0,2024-02-12 10:00,London,Winter,1.84,52.0,,Fog,40.99,11062,1019.79
5511.0,12/02/2024 12PM,London,Winter,,159.31343485577347,86.58703194655948,Storm,64.2,120007.92667274289,899.1019500416523
,12/02/2024 02PM,,Winter,14.5,,19.63,Clear,48.23,9082,994.95
5513.0,2024-02-12T16:00Z,London,Winter,-3.41,84.0,0.0,Clear,193.52735803500815,11869,1019.08
5514.0,2024-02-12T18:00Z,London,Winter,1.68,84.0,25.29,Rain,,11179,1000.47
5515.0,12/02/2024 08PM,London,Winter,-0.02,66.0,2.6,Clear,46.42,8945,1029.25
5516.0,2024-02-12T22:00Z,London,Winter,8.92,68.0,0.0,Clear,52.76,10601,997.52
5517.0,2024-02-13 00:00,London,Winter,-1.83,87.0,0.0,Snow,1.1,9840,1012.17
5518.0,13/02/2024 02AM,London,Winter,5.19,86.0,70.34,,76.57,9000,1012.24
5519.0,,London,Winter,8.79,40.0,0.0,Clear,55.68,11448,1004.28
,13/02/2024 06AM,,Winter,1.67,41.0,0.0,Clear,,11997,998.83
5521.0,2024-02-13 08:00,London,Winter,,,5.01,,55.12,8026,1029.69
5522.0,2024-02-13T10:00Z,London,Winter,1.98,84.0,0.0,Snow,195.6819365190474,510,980.29
5523.0,2024-02-13 12:00,London,Winter,,51.0,0.0,Clear,12.3,9090,1025.35
5524.0,13/02/2024 02PM,,Winter,14.94,68.0,0.0,Clear,,9538,993.64
5525.0,2024-02-13T16:00Z,London,Winter,4.59,,3.6,,,8342,1000.39
5526.0,2024-02-13 18:00,,Winter,-43.941308842704586,80.0,0.0,,61.24,,1012.9
,2024-02-13 20:00,London,Winter,,49.0,0.0,Clear,23.19,8605,1009.07
,2024-02-13T22:00Z,London,,-54.343716158690604,20.0,0.0,Snow,22.01,10095,1021.45
5529.0,2024-02-14 00:00,London,Winter,7.04,,12.49,Clear,,9604,1025.61
5530.0,2024-02-14T02:00Z,London,Winter,4.97,64.0,0.0,Clear,32.01,10642,1006.31
5531.0,2024-02-14T04:00Z,London,Winter,-2.92,69.0,14.75,Clear,3.39,9392,1007.67
5532.0,14/02/2024 06AM,London,Winter,14.2,41.0,0.0,Clear,14.28,9907,1016.95
5533.0,2024-02-14 08:00,London,Winter,10.3,56.0,0.0,Clear,361.3685977694041,8506,997.94
5534.0,14/02/2024 10AM,London,,-52.90336770599142,84.0,221.45946145191743,,,10400,1004.48
5535.0,14/02/2024 12PM,London,Winter,9.59,86.0,0.0,Clear,,11311,1020.87
5536.0,2024-02-14 14:00,London,Winter,3.15,53.0,83.37978168161487,Snow,55.63,,1010.07
5537.0,2024-02-14T16:00Z,London,Winter,-30.24354345064844,53.0,0.0,Clear,355.32133618368687,9040,1032.7
5538.0,14/02/2024 06PM,London,Winter,-2.15,56.0,0.0,Clear,78.81,11534,
5539.0,2024-02-14 20:00,London,Winter,72.68498680894129,77.0,224.79735245094523,Storm,50.08,5527,
5540.0,2024-02-14T22:00Z,London,Winter,-0.04,41.0,0.0,Clear,71.24,8913,1038.76
5541.0,2024-02-15T00:00Z,London,Winter,-2.65,41.0,0.0,Clear,48.54,10663,1005.54
5542.0,15/02/2024 02AM,London,Winter,-2.64,,16.09,Rain,364.32283192468736,5602,998.05
,15/02/2024 04AM,London,Winter,2.97,89.0,98.98056353707713,,68.18,8256,1029.19
5544.0,,London,Winter,,80.0,0.0,Clear,41.74,10568,
,,London,Autumn,19.52,58.0,,Fog,66.08,8273,1005.89
5546.0,,London,Spring,9.71,52.0,0.0,Clear,16.39,,994.5
5547.0,15/02/2024 12PM,London,Winter,2.52,82.0,0.0,,,9766,999.46
5548.0,2024-02-15 14:00,London,Winter,4.99,-32.69328648630875,0.0,Snow,20.89,11212,1011.87
5549.0,2024-02-15T16:00Z,London,Winter,1.77,164.7152897984904,0.0,Clear,32.21,11194,990.62
5550.0,2024-02-15 18:00,London,Winter,-1.82,82.0,0.0,Snow,58.6,5651,1002.09
5551.0,2024-02-15T20:00Z,London,Winter,-2.46,42.0,0.0,Clear,57.34,9221,1029.42
5552.0,2024-02-15T22:00Z,London,Winter,62.29164275469964,55.0,0.0,Clear,356.8725011088789,8260,998.46
5553.0,16/02/2024 12AM,London,Winter,-1.92,76.0,10.01,Snow,,966,
5554.0,2024-02-16 02:00,London,Winter,2.49,65.0,12.57,Snow,54.68,2593,988.51
5555.0,2024-02-16T04:00Z,London,Winter,13.28,76.0,10.72,Clear,68.84,9512,1009.59
5556.0,16/02/2024 06AM,London,Winter,-39.42049266398367,,16.65,Snow,66.64,422,997.05
5557.0,16/02/2024 08AM,,Winter,5.49,156.6438605920841,0.0,Clear,186.415824365417,8499,1012.46
5558.0,2024-02-16 10:00,London,Winter,12.13,48.0,0.0,Clear,76.44,11089,1001.95
,2024-02-16T12:00Z,London,Winter,9.66,60.0,8.03,Clear,64.99,49978.89857847274,1015.57
5560.0,2024-02-16 14:00,London,Winter,-54.155267417098045,80.0,0.0,Clear,30.87,11944,1008.88
5561.0,2024-02-16 16:00,London,Winter,11.92,63.0,4.06,Clear,178.58031520222573,,1019.53
5562.0,2024-02-16T18:00Z,London,,4.95,31.0,0.0,Clear,77.86,8633,1003.02
5563.0,2024-02-16T20:00Z,London,Winter,2.85,68.0,7.4,Clear,52.43,9334,1028.21
5564.0,16/02/2024 10PM,London,Winter,6.7,75.0,0.0,Clear,68.46,9092,1015.78
5565.0,2024-02-17 00:00,London,Winter,0.08,79.0,0.0,,45.68,10730,1011.08
5566.0,2024-02-17T02:00Z,London,Winter,,,15.86,Clear,13.86,10484,1008.62
5567.0,2024-02-17T04:00Z,London,Winter,5.29,65.0,0.0,,1.39,8335,
5568.0,2024-02-17T06:00Z,London,Winter,-3.13,50.0,0.0,Snow,38.24,1040,1008.4
5569.0,2024-02-17 08:00,London,Winter,8.74,69.0,11.8,Rain,350.7979339820316,4585,980.83
5570.0,17/02/2024 10AM,London,Winter,1.03,90.0,65.29,Snow,0.7,7881,1007.92
,2099-13-40 25:61,London,Summer,,26.0,0.0,Clear,43.98,,1027.66
